Time	Value	Arm	Bowl	Dosage pump	Drain pump	Water valve	Blow dryer	Duration
236,980310	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
237,080275	0x22	Stop	CCW	Off	Off	On	Off	0,000015
237,080290	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
237,180375	0x22	Stop	CCW	Off	Off	On	Off	0,000020
237,180395	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
237,280355	0x22	Stop	CCW	Off	Off	On	Off	0,000020
237,280375	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
237,380335	0x22	Stop	CCW	Off	Off	On	Off	0,000015
237,380350	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
237,480435	0x22	Stop	CCW	Off	Off	On	Off	0,000015
237,480450	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
237,580410	0x22	Stop	CCW	Off	Off	On	Off	0,000015
237,580425	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
237,680510	0x22	Stop	CCW	Off	Off	On	Off	0,000020
237,680530	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
237,780495	0x22	Stop	CCW	Off	Off	On	Off	0,000020
237,780515	0x20	Stop	CCW	Off	Off	Off	Off	0,099990
237,880505	0x22	Stop	CCW	Off	Off	On	Off	0,000020
237,880525	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
237,980480	0x22	Stop	CCW	Off	Off	On	Off	0,000020
237,980500	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
238,080580	0x22	Stop	CCW	Off	Off	On	Off	0,000020
238,080600	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
238,180550	0x22	Stop	CCW	Off	Off	On	Off	0,000020
238,180570	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
238,280655	0x22	Stop	CCW	Off	Off	On	Off	0,000020
238,280675	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
238,380625	0x22	Stop	CCW	Off	Off	On	Off	0,000020
238,380645	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
238,480605	0x22	Stop	CCW	Off	Off	On	Off	0,000020
238,480625	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
238,580700	0x22	Stop	CCW	Off	Off	On	Off	0,000020
238,580720	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
238,680675	0x22	Stop	CCW	Off	Off	On	Off	0,000020
238,680695	0x20	Stop	CCW	Off	Off	Off	Off	0,100095
238,780790	0x22	Stop	CCW	Off	Off	On	Off	0,000020
238,780810	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
238,880775	0x22	Stop	CCW	Off	Off	On	Off	0,000020
238,880795	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
238,980750	0x22	Stop	CCW	Off	Off	On	Off	0,000020
238,980770	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
239,080850	0x22	Stop	CCW	Off	Off	On	Off	0,000020
239,080870	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
239,180820	0x22	Stop	CCW	Off	Off	On	Off	0,000020
239,180840	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
239,280805	0x22	Stop	CCW	Off	Off	On	Off	0,000020
239,280825	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
239,380900	0x22	Stop	CCW	Off	Off	On	Off	0,000020
239,380920	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
239,480880	0x22	Stop	CCW	Off	Off	On	Off	0,000015
239,480895	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
239,580975	0x22	Stop	CCW	Off	Off	On	Off	0,000020
239,580995	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
239,680965	0x22	Stop	CCW	Off	Off	On	Off	0,000020
239,680985	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
239,780955	0x22	Stop	CCW	Off	Off	On	Off	0,000020
239,780975	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
239,880945	0x22	Stop	CCW	Off	Off	On	Off	0,000020
239,880965	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
239,981045	0x22	Stop	CCW	Off	Off	On	Off	0,000020
239,981065	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
240,081025	0x22	Stop	CCW	Off	Off	On	Off	0,000020
240,081045	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
240,181125	0x22	Stop	CCW	Off	Off	On	Off	0,000020
240,181145	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
240,281100	0x22	Stop	CCW	Off	Off	On	Off	0,000020
240,281120	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
240,381085	0x22	Stop	CCW	Off	Off	On	Off	0,000015
240,381100	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
240,481185	0x22	Stop	CCW	Off	Off	On	Off	0,000020
240,481205	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
240,581155	0x22	Stop	CCW	Off	Off	On	Off	0,000020
240,581175	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
240,681260	0x22	Stop	CCW	Off	Off	On	Off	0,000020
240,681280	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
240,781250	0x22	Stop	CCW	Off	Off	On	Off	0,000020
240,781270	0x20	Stop	CCW	Off	Off	Off	Off	0,099990
240,881260	0x22	Stop	CCW	Off	Off	On	Off	0,000020
240,881280	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
240,981230	0x22	Stop	CCW	Off	Off	On	Off	0,000020
240,981250	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
241,081335	0x22	Stop	CCW	Off	Off	On	Off	0,000020
241,081355	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
241,181310	0x22	Stop	CCW	Off	Off	On	Off	0,000015
241,181325	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
241,281285	0x22	Stop	CCW	Off	Off	On	Off	0,000020
241,281305	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
241,381385	0x22	Stop	CCW	Off	Off	On	Off	0,000015
241,381400	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
241,481360	0x22	Stop	CCW	Off	Off	On	Off	0,000015
241,481375	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
241,581455	0x22	Stop	CCW	Off	Off	On	Off	0,000020
241,581475	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
241,681435	0x22	Stop	CCW	Off	Off	On	Off	0,000020
241,681455	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
241,781425	0x22	Stop	CCW	Off	Off	On	Off	0,000020
241,781445	0x20	Stop	CCW	Off	Off	Off	Off	0,099990
241,881435	0x22	Stop	CCW	Off	Off	On	Off	0,000020
241,881455	0x20	Stop	CCW	Off	Off	Off	Off	0,100070
241,981525	0x22	Stop	CCW	Off	Off	On	Off	0,000020
241,981545	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
242,081510	0x22	Stop	CCW	Off	Off	On	Off	0,000020
242,081530	0x20	Stop	CCW	Off	Off	Off	Off	0,100070
242,181600	0x22	Stop	CCW	Off	Off	On	Off	0,000020
242,181620	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
242,281580	0x22	Stop	CCW	Off	Off	On	Off	0,000020
242,281600	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
242,381550	0x22	Stop	CCW	Off	Off	On	Off	0,000020
242,381570	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
242,481655	0x22	Stop	CCW	Off	Off	On	Off	0,000020
242,481675	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
242,581630	0x22	Stop	CCW	Off	Off	On	Off	0,000015
242,581645	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
242,681730	0x22	Stop	CCW	Off	Off	On	Off	0,000020
242,681750	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
242,781720	0x22	Stop	CCW	Off	Off	On	Off	0,000020
242,781740	0x20	Stop	CCW	Off	Off	Off	Off	0,099985
242,881725	0x22	Stop	CCW	Off	Off	On	Off	0,000020
242,881745	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
242,981695	0x22	Stop	CCW	Off	Off	On	Off	0,000020
242,981715	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
243,081795	0x22	Stop	CCW	Off	Off	On	Off	0,000020
243,081815	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
243,181770	0x22	Stop	CCW	Off	Off	On	Off	0,000020
243,181790	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
243,281875	0x22	Stop	CCW	Off	Off	On	Off	0,000020
243,281895	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
243,381845	0x22	Stop	CCW	Off	Off	On	Off	0,000020
243,381865	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
243,481830	0x22	Stop	CCW	Off	Off	On	Off	0,000015
243,481845	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
243,581920	0x22	Stop	CCW	Off	Off	On	Off	0,000020
243,581940	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
243,681900	0x22	Stop	CCW	Off	Off	On	Off	0,000020
243,681920	0x20	Stop	CCW	Off	Off	Off	Off	0,100095
243,782015	0x22	Stop	CCW	Off	Off	On	Off	0,000020
243,782035	0x20	Stop	CCW	Off	Off	Off	Off	0,100005
243,882040	0x22	Stop	CCW	Off	Off	On	Off	0,000020
243,882060	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
243,982010	0x22	Stop	CCW	Off	Off	On	Off	0,000020
243,982030	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
244,081990	0x22	Stop	CCW	Off	Off	On	Off	0,000020
244,082010	0x20	Stop	CCW	Off	Off	Off	Off	0,100090
244,182100	0x22	Stop	CCW	Off	Off	On	Off	0,000020
244,182120	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
244,282075	0x22	Stop	CCW	Off	Off	On	Off	0,000020
244,282095	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
244,382050	0x22	Stop	CCW	Off	Off	On	Off	0,000020
244,382070	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
244,482155	0x22	Stop	CCW	Off	Off	On	Off	0,000020
244,482175	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
244,582135	0x22	Stop	CCW	Off	Off	On	Off	0,000020
244,582155	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
244,682115	0x22	Stop	CCW	Off	Off	On	Off	0,000020
244,682135	0x20	Stop	CCW	Off	Off	Off	Off	0,100090
244,782225	0x22	Stop	CCW	Off	Off	On	Off	0,000015
244,782240	0x20	Stop	CCW	Off	Off	Off	Off	0,100000
244,882240	0x22	Stop	CCW	Off	Off	On	Off	0,000020
244,882260	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
244,982215	0x22	Stop	CCW	Off	Off	On	Off	0,000015
244,982230	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
245,082315	0x22	Stop	CCW	Off	Off	On	Off	0,000015
245,082330	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
245,182280	0x22	Stop	CCW	Off	Off	On	Off	0,000020
245,182300	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
245,282265	0x22	Stop	CCW	Off	Off	On	Off	0,000020
245,282285	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
245,382360	0x22	Stop	CCW	Off	Off	On	Off	0,000020
245,382380	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
245,482340	0x22	Stop	CCW	Off	Off	On	Off	0,000020
245,482360	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
245,582445	0x22	Stop	CCW	Off	Off	On	Off	0,000020
245,582465	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
245,682425	0x22	Stop	CCW	Off	Off	On	Off	0,000020
245,682445	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
245,782415	0x22	Stop	CCW	Off	Off	On	Off	0,000020
245,782435	0x20	Stop	CCW	Off	Off	Off	Off	0,099975
245,882410	0x22	Stop	CCW	Off	Off	On	Off	0,000015
245,882425	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
245,982505	0x22	Stop	CCW	Off	Off	On	Off	0,000015
245,982520	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
246,082480	0x22	Stop	CCW	Off	Off	On	Off	0,000020
246,082500	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
246,182575	0x22	Stop	CCW	Off	Off	On	Off	0,000020
246,182595	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
246,282560	0x22	Stop	CCW	Off	Off	On	Off	0,000020
246,282580	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
246,382535	0x22	Stop	CCW	Off	Off	On	Off	0,000015
246,382550	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
246,482635	0x22	Stop	CCW	Off	Off	On	Off	0,000015
246,482650	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
246,582610	0x22	Stop	CCW	Off	Off	On	Off	0,000020
246,582630	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
246,682715	0x22	Stop	CCW	Off	Off	On	Off	0,000020
246,682735	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
246,782705	0x22	Stop	CCW	Off	Off	On	Off	0,000020
246,782725	0x20	Stop	CCW	Off	Off	Off	Off	0,099985
246,882710	0x22	Stop	CCW	Off	Off	On	Off	0,000015
246,882725	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
246,982690	0x22	Stop	CCW	Off	Off	On	Off	0,000020
246,982710	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
247,082795	0x22	Stop	CCW	Off	Off	On	Off	0,000015
247,082810	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
247,182760	0x22	Stop	CCW	Off	Off	On	Off	0,000020
247,182780	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
247,282865	0x22	Stop	CCW	Off	Off	On	Off	0,000020
247,282885	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
247,382840	0x22	Stop	CCW	Off	Off	On	Off	0,000015
247,382855	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
247,482820	0x22	Stop	CCW	Off	Off	On	Off	0,000020
247,482840	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
247,582915	0x22	Stop	CCW	Off	Off	On	Off	0,000020
247,582935	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
247,682900	0x22	Stop	CCW	Off	Off	On	Off	0,000020
247,682920	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
247,782890	0x22	Stop	CCW	Off	Off	On	Off	0,000020
247,782910	0x20	Stop	CCW	Off	Off	Off	Off	0,099985
247,882895	0x22	Stop	CCW	Off	Off	On	Off	0,000020
247,882915	0x20	Stop	CCW	Off	Off	Off	Off	0,100070
247,982985	0x22	Stop	CCW	Off	Off	On	Off	0,000020
247,983005	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
248,082975	0x22	Stop	CCW	Off	Off	On	Off	0,000020
248,082995	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
248,183070	0x22	Stop	CCW	Off	Off	On	Off	0,000020
248,183090	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
248,283050	0x22	Stop	CCW	Off	Off	On	Off	0,000020
248,283070	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
248,383035	0x22	Stop	CCW	Off	Off	On	Off	0,000020
248,383055	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
248,483135	0x22	Stop	CCW	Off	Off	On	Off	0,000020
248,483155	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
248,583105	0x22	Stop	CCW	Off	Off	On	Off	0,000015
248,583120	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
248,683205	0x22	Stop	CCW	Off	Off	On	Off	0,000020
248,683225	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
248,783195	0x22	Stop	CCW	Off	Off	On	Off	0,000020
248,783215	0x20	Stop	CCW	Off	Off	Off	Off	0,099990
248,883205	0x22	Stop	CCW	Off	Off	On	Off	0,000020
248,883225	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
248,983180	0x22	Stop	CCW	Off	Off	On	Off	0,000020
248,983200	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
249,083285	0x22	Stop	CCW	Off	Off	On	Off	0,000020
249,083305	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
249,183255	0x22	Stop	CCW	Off	Off	On	Off	0,000020
249,183275	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
249,283235	0x22	Stop	CCW	Off	Off	On	Off	0,000020
249,283255	0x20	Stop	CCW	Off	Off	Off	Off	0,100070
249,383325	0x22	Stop	CCW	Off	Off	On	Off	0,000020
249,383345	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
249,483310	0x22	Stop	CCW	Off	Off	On	Off	0,000020
249,483330	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
249,583405	0x22	Stop	CCW	Off	Off	On	Off	0,000020
249,583425	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
249,683385	0x22	Stop	CCW	Off	Off	On	Off	0,000015
249,683400	0x20	Stop	CCW	Off	Off	Off	Off	0,099975
249,783375	0x22	Stop	CCW	Off	Off	On	Off	0,000020
249,783395	0x20	Stop	CCW	Off	Off	Off	Off	0,099985
249,883380	0x22	Stop	CCW	Off	Off	On	Off	0,000020
249,883400	0x20	Stop	CCW	Off	Off	Off	Off	0,100070
249,983470	0x22	Stop	CCW	Off	Off	On	Off	0,000020
249,983490	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
250,083455	0x22	Stop	CCW	Off	Off	On	Off	0,000015
250,083470	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
250,183555	0x22	Stop	CCW	Off	Off	On	Off	0,000020
250,183575	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
250,283530	0x22	Stop	CCW	Off	Off	On	Off	0,000020
250,283550	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
250,383500	0x22	Stop	CCW	Off	Off	On	Off	0,000020
250,383520	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
250,483605	0x22	Stop	CCW	Off	Off	On	Off	0,000020
250,483625	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
250,583575	0x22	Stop	CCW	Off	Off	On	Off	0,000020
250,583595	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
250,683675	0x22	Stop	CCW	Off	Off	On	Off	0,000020
250,683695	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
250,783665	0x22	Stop	CCW	Off	Off	On	Off	0,000015
250,783680	0x20	Stop	CCW	Off	Off	Off	Off	0,099995
250,883675	0x22	Stop	CCW	Off	Off	On	Off	0,000020
250,883695	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
250,983645	0x22	Stop	CCW	Off	Off	On	Off	0,000020
250,983665	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
251,083745	0x22	Stop	CCW	Off	Off	On	Off	0,000020
251,083765	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
251,183720	0x22	Stop	CCW	Off	Off	On	Off	0,000020
251,183740	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
251,283825	0x22	Stop	CCW	Off	Off	On	Off	0,000015
251,283840	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
251,383790	0x22	Stop	CCW	Off	Off	On	Off	0,000020
251,383810	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
251,483770	0x22	Stop	CCW	Off	Off	On	Off	0,000020
251,483790	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
251,583865	0x22	Stop	CCW	Off	Off	On	Off	0,000020
251,583885	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
251,683840	0x22	Stop	CCW	Off	Off	On	Off	0,000020
251,683860	0x20	Stop	CCW	Off	Off	Off	Off	0,100095
251,783955	0x22	Stop	CCW	Off	Off	On	Off	0,000020
251,783975	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
251,883945	0x22	Stop	CCW	Off	Off	On	Off	0,000020
251,883965	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
251,983920	0x22	Stop	CCW	Off	Off	On	Off	0,000015
251,983935	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
252,084020	0x22	Stop	CCW	Off	Off	On	Off	0,000015
252,084035	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
252,183985	0x22	Stop	CCW	Off	Off	On	Off	0,000020
252,184005	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
252,283975	0x22	Stop	CCW	Off	Off	On	Off	0,000020
252,283995	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
252,384075	0x22	Stop	CCW	Off	Off	On	Off	0,000015
252,384090	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
252,484050	0x22	Stop	CCW	Off	Off	On	Off	0,000020
252,484070	0x20	Stop	CCW	Off	Off	Off	Off	0,100090
252,584160	0x22	Stop	CCW	Off	Off	On	Off	0,000020
252,584180	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
252,684135	0x22	Stop	CCW	Off	Off	On	Off	0,000020
252,684155	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
252,784120	0x22	Stop	CCW	Off	Off	On	Off	0,000020
252,784140	0x20	Stop	CCW	Off	Off	Off	Off	0,099975
252,884115	0x22	Stop	CCW	Off	Off	On	Off	0,000015
252,884130	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
252,984210	0x22	Stop	CCW	Off	Off	On	Off	0,000015
252,984225	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
253,084185	0x22	Stop	CCW	Off	Off	On	Off	0,000020
253,084205	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
253,184280	0x22	Stop	CCW	Off	Off	On	Off	0,000020
253,184300	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
253,284265	0x22	Stop	CCW	Off	Off	On	Off	0,000020
253,284285	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
253,384240	0x22	Stop	CCW	Off	Off	On	Off	0,000015
253,384255	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
253,484340	0x22	Stop	CCW	Off	Off	On	Off	0,000015
253,484355	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
253,584315	0x22	Stop	CCW	Off	Off	On	Off	0,000020
253,584335	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
253,684420	0x22	Stop	CCW	Off	Off	On	Off	0,000020
253,684440	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
253,784410	0x22	Stop	CCW	Off	Off	On	Off	0,000020
253,784430	0x20	Stop	CCW	Off	Off	Off	Off	0,099985
253,884415	0x22	Stop	CCW	Off	Off	On	Off	0,000015
253,884430	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
253,984395	0x22	Stop	CCW	Off	Off	On	Off	0,000020
253,984415	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
254,084500	0x22	Stop	CCW	Off	Off	On	Off	0,000015
254,084515	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
254,184465	0x22	Stop	CCW	Off	Off	On	Off	0,000020
254,184485	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
254,284570	0x22	Stop	CCW	Off	Off	On	Off	0,000020
254,284590	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
254,384545	0x22	Stop	CCW	Off	Off	On	Off	0,000015
254,384560	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
254,484525	0x22	Stop	CCW	Off	Off	On	Off	0,000020
254,484545	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
254,584620	0x22	Stop	CCW	Off	Off	On	Off	0,000020
254,584640	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
254,684605	0x22	Stop	CCW	Off	Off	On	Off	0,000020
254,684625	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
254,784595	0x22	Stop	CCW	Off	Off	On	Off	0,000020
254,784615	0x20	Stop	CCW	Off	Off	Off	Off	0,099985
254,884600	0x22	Stop	CCW	Off	Off	On	Off	0,000020
254,884620	0x20	Stop	CCW	Off	Off	Off	Off	0,100070
254,984690	0x22	Stop	CCW	Off	Off	On	Off	0,000020
254,984710	0x20	Stop	CCW	Off	Off	Off	Off	0,099965
255,084675	0x22	Stop	CCW	Off	Off	On	Off	0,000020
255,084695	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
255,184770	0x22	Stop	CCW	Off	Off	On	Off	0,000015
255,184785	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
255,284745	0x22	Stop	CCW	Off	Off	On	Off	0,000020
255,284765	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
255,384720	0x22	Stop	CCW	Off	Off	On	Off	0,000020
255,384740	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
255,484815	0x22	Stop	CCW	Off	Off	On	Off	0,000020
255,484835	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
255,584785	0x22	Stop	CCW	Off	Off	On	Off	0,000020
255,584805	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
255,684890	0x22	Stop	CCW	Off	Off	On	Off	0,000015
255,684905	0x20	Stop	CCW	Off	Off	Off	Off	0,099975
255,784880	0x22	Stop	CCW	Off	Off	On	Off	0,000020
255,784900	0x20	Stop	CCW	Off	Off	Off	Off	0,099985
255,884885	0x22	Stop	CCW	Off	Off	On	Off	0,000020
255,884905	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
255,984865	0x22	Stop	CCW	Off	Off	On	Off	0,000015
255,984880	0x20	Stop	CCW	Off	Off	Off	Off	0,100090
256,084970	0x22	Stop	CCW	Off	Off	On	Off	0,000015
256,084985	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
256,184940	0x22	Stop	CCW	Off	Off	On	Off	0,000020
256,184960	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
256,285040	0x22	Stop	CCW	Off	Off	On	Off	0,000020
256,285060	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
256,385010	0x22	Stop	CCW	Off	Off	On	Off	0,000020
256,385030	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
256,485000	0x22	Stop	CCW	Off	Off	On	Off	0,000020
256,485020	0x20	Stop	CCW	Off	Off	Off	Off	0,100075
256,585095	0x22	Stop	CCW	Off	Off	On	Off	0,000020
256,585115	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
256,685075	0x22	Stop	CCW	Off	Off	On	Off	0,000020
256,685095	0x20	Stop	CCW	Off	Off	Off	Off	0,105350
256,790445	0x22	Stop	CCW	Off	Off	On	Off	0,000020
256,790465	0x20	Stop	CCW	Off	Off	Off	Off	0,094730
256,885195	0x22	Stop	CCW	Off	Off	On	Off	0,000020
256,885215	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
256,985170	0x22	Stop	CCW	Off	Off	On	Off	0,000020
256,985190	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
257,085150	0x22	Stop	CCW	Off	Off	On	Off	0,000020
257,085170	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
257,185255	0x22	Stop	CCW	Off	Off	On	Off	0,000015
257,185270	0x20	Stop	CCW	Off	Off	Off	Off	0,099955
257,285225	0x22	Stop	CCW	Off	Off	On	Off	0,000020
257,285245	0x20	Stop	CCW	Off	Off	Off	Off	0,099960
257,385205	0x22	Stop	CCW	Off	Off	On	Off	0,000020
257,385225	0x20	Stop	CCW	Off	Off	Off	Off	0,100085
257,485310	0x22	Stop	CCW	Off	Off	On	Off	0,000020
257,485330	0x20	Stop	CCW	Off	Off	Off	Off	0,099950
257,585280	0x22	Stop	CCW	Off	Off	On	Off	0,000020
257,585300	0x20	Stop	CCW	Off	Off	Off	Off	0,100080
257,685380	0x22	Stop	CCW	Off	Off	On	Off	0,000020
257,685400	0x20	Stop	CCW	Off	Off	Off	Off	0,099970
257,785370	0x22	Stop	CCW	Off	Off	On	Off	0,000015
